                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    1150                                      536                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.2725658239087380E+007                  2.6102454356142255E-002                  1.0350778066347144E+004                  5.9120868715517494E+000                  7.5715230040072667E-001                 -3.4319924695818255E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8063031610607998E-001                  1.8403389953790581E-004                  1.4801413946872014E-002                  9.1420580779513446E-004                  2.5129237988421758E-003                  9.9999666698139900E-001                 -7.3825324155511175E-014                  4.1372316987394314E-001                  1.7307816866107663E-005                  5.6644020442619702E-001                  1.7955090418307962E-003                  7.9166958093963690E-003                  6.6337613414698014E-003                  2.5129154208821192E-003                  3.7450438379571654E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999666697617529E-001                  7.5593307745879956E-001                  9.9999666692332356E-001                  7.5384263117194894E-001                  6.5964331344810853E+003                  5.2438781412470574E+006                  1.6914444741894145E+009                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7366156281384227E-003                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.3483427308742450E+015                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20260325" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56 
                                    mass                                   radius                               luminosity                                 pressure                                   logRho                                     logT                                   energy                                  entropy                                       cp                                   gamma1                                    grada                                       mu                                   free_e                                       ye                                     pgas                                     prad                                    gradr                                    gradT                                 velocity                                 conv_vel                                  opacity                                  eps_nuc                                       pp                                      cno                                 tri_alfa                        eps_nuc_neu_total                              non_nuc_neu                                 eps_grav                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                     si28                                      s32                                     ar36                                     ca40                                     ti44                                     cr48                                     fe52                                     fe54                                     fe56                                     ni56                                      eta                                log_omega                                    v_rot                                    j_rot                           dynamo_log_B_r                         dynamo_log_B_phi                               log_D_conv                               log_D_semi                                log_D_ovr                               log_D_thrm 
                 9.9999666698139900E-001                  7.5715230040072667E-001                  5.9120868715517494E+000                  1.4231070874136128E+003                 -8.8926706322440427E+000                  4.0220277523067844E+000                  9.4764790069431289E+012                  3.2429223008832352E+001                  3.5380495216881533E+009                  1.1353200462142674E+000                  8.5173908730918152E-002                  8.0050994688042731E-001                  4.7893884280262472E-001                  8.5000496416597859E-001                  1.3922153212494236E+003                  3.0891766164189264E+001                  1.3461829085656790E-001                  1.3461829085631269E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5739828802767200E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5113641586832766E-030                  0.0000000000000000E+000                  1.4491424940554751E+005                  6.9999999368031074E-001                  2.9803954940517638E-005                  2.7997020236474873E-001                  4.1193902129486480E-003                  1.2067031330276043E-003                  1.1203876416666498E-002                  2.5129237964844906E-003                  9.5710644087273664E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6462365244086662E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  9.7290718944288308E+000                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9999666698127399E-001                  7.5707232859825868E-001                  5.9120868621726030E+000                  1.7639247137395257E+003                 -8.8278280429628992E+000                  4.0364356968678541E+000                  1.0155188428524531E+013                  3.3002152341068694E+001                  3.0892756693791661E+009                  1.1454594871326516E+000                  9.1316025962472763E-002                  7.7349841572958788E-001                  5.2244224013715979E-001                  8.5000496416597859E-001                  1.7286491049955096E+003                  3.5275608744016047E+001                  1.5510015839888924E-001                  1.5510015839767355E-001                  0.0000000000000000E+000                  5.4747437632176252E+002                  3.0894515049062409E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.7209487714294612E-030                  0.0000000000000000E+000                  9.2000239174754261E+003                  6.9999999368031074E-001                  2.9803954940517638E-005                  2.7997020236474873E-001                  4.1193902129486480E-003                  1.2067031330276043E-003                  1.1203876416666498E-002                  2.5129237964844906E-003                  9.5710644087273664E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6276074137893445E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  9.9440552601373735E+000                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9999666698114886E-001                  7.5700343486934873E-001                  5.9120868615771585E+000                  2.0196309980657709E+003                 -8.7904210122878457E+000                  4.0475038782373058E+000                  1.0665214346757049E+013                  3.3443016754782043E+001                  2.6954920107308083E+009                  1.1550451076886790E+000                  9.7863338582305490E-002                  7.5462328750681373E-001                  5.5443369283979071E-001                  8.5000496416597859E-001                  1.9805696486386896E+003                  3.9061349427081218E+001                  1.9196924059431980E-001                  1.9196924058639853E-001                  0.0000000000000000E+000                  9.3660772704212195E+002                  3.4073664255361344E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.5054392477252892E-030                  0.0000000000000000E+000                  9.5917290361635733E+003                  6.9999999368031074E-001                  2.9803954940517638E-005                  2.7997020236474873E-001                  4.1193902129486480E-003                  1.2067031330276043E-003                  1.1203876416666498E-002                  2.5129237964844906E-003                  9.5710644087273664E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6168644217530410E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0204854367563332E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9999666698108647E-001                  7.5697182662869711E-001                  5.9120868612667596E+000                  2.1901303289035850E+003                 -8.7686320143785341E+000                  4.0547641139588375E+000                  1.0977184657034443E+013                  3.3707782226272563E+001                  2.4288128618438501E+009                  1.1626587381652600E+000                  1.0323566967536742E-001                  7.4369142912420427E-001                  5.7264292641479086E-001                  8.5000496416597859E-001                  2.1483676657418014E+003                  4.1762663161783813E+001                  2.0637690522406507E-001                  2.0637690521229132E-001                  0.0000000000000000E+000                  1.0421893465024348E+003                  3.5699502908706791E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9945224252726934E-030                  0.0000000000000000E+000                  8.7045781744102333E+003                  6.9999999368031074E-001                  2.9803954940517638E-005                  2.7997020236474873E-001                  4.1193902129486480E-003                  1.2067031330276043E-003                  1.1203876416666498E-002                  2.5129237964844906E-003                  9.5710644087273664E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6111210819229484E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0264743598667874E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9999666698102396E-001                  7.5694176263247503E-001                  5.9120868609850703E+000                  2.4459199586427076E+003                 -8.7390449918103474E+000                  4.0653192589656877E+000                  1.1387166625563896E+013                  3.4041861636702833E+001                  2.0579374548546622E+009                  1.1757331945813134E+000                  1.1267475280462415E-001                  7.3006893659232930E-001                  5.9699618818994915E-001                  8.5000496416597859E-001                  2.3998933723342116E+003                  4.6026586308495951E+001                  2.1706748752166719E-001                  2.1706748750861365E-001                  0.0000000000000000E+000                  1.0631612408402971E+003                  3.7376715496673093E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0699174478654779E-029                  0.0000000000000000E+000                  6.9421573987296479E+003                  6.9999999368031074E-001                  2.9803954940517638E-005                  2.7997020236474873E-001                  4.1193902129486480E-003                  1.2067031330276043E-003                  1.1203876416666498E-002                  2.5129237964844906E-003                  9.5710644087273664E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6037839379510260E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0286344874204138E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9999666698089895E-001                  7.5688558813954454E-001                  5.9120868605357595E+000                  2.7017855335586623E+003                 -8.7117101030736528E+000                  4.0751616270124789E+000                  1.1717821121710244E+013                  3.4289955074856557E+001                  1.7487920747313561E+009                  1.1902252405434304E+000                  1.2328022496271845E-001                  7.1976344776559764E-001                  6.1783744361162862E-001                  8.5000496416597859E-001                  2.6513916024892160E+003                  5.0393931069446232E+001                  2.3087018560340650E-001                  2.3087018559357944E-001                  0.0000000000000000E+000                  9.5713764085270509E+002                  3.8326659397218052E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1394264710203958E-029                  0.0000000000000000E+000                  5.3292398384103362E+003                  6.9999999368031074E-001                  2.9803954940517638E-005                  2.7997020236474873E-001                  4.1193902129486480E-003                  1.2067031330276043E-003                  1.1203876416666498E-002                  2.5129237964844906E-003                  9.5710644087273664E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5974609273467635E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0263407387169858E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9999666698083645E-001                  7.5685921136766665E-001                  5.9120868603633010E+000                  2.8723863633923224E+003                 -8.6946323558577774E+000                  4.0814021767800082E+000                  1.1904246793277406E+013                  3.4420677264944885E+001                  1.5729559382849154E+009                  1.2008728485713842E+000                  1.3104580300435062E-001                  7.1424060769585218E-001                  6.2920614469109515E-001                  8.5000496416597859E-001                  2.8190110501625390E+003                  5.3375313229783195E+001                  2.3474712899163191E-001                  2.3474712898444081E-001                  0.0000000000000000E+000                  8.6362450380663870E+002                  3.8636080777199929E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1851267106189377E-029                  0.0000000000000000E+000                  4.4408322296229271E+003                  6.9999999368031074E-001                  2.9803954940517638E-005                  2.7997020236474873E-001                  4.1193902129486480E-003                  1.2067031330276043E-003                  1.1203876416666498E-002                  2.5129237964844906E-003                  9.5710644087273664E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5938668794618440E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0228613211804671E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9999666698077405E-001                  7.5683384994662473E-001                  5.9120868602195902E+000                  3.1283219107598838E+003                 -8.6704129633347637E+000                  4.0902671502432506E+000                  1.2140362523500145E+013                  3.4574054244725410E+001                  1.3527932982945058E+009                  1.2182130597602421E+000                  1.4351260801159427E-001                  7.0757519178940220E-001                  6.4205403903512903E-001                  8.5000496416597859E-001                  3.0704056745738376E+003                  5.7916236186046184E+001                  2.3669073664380208E-001                  2.3669073663897702E-001                  0.0000000000000000E+000                  7.5927295046482823E+002                  3.8735344307243203E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2530986026418203E-029                  0.0000000000000000E+000                  3.2304218956704321E+003                  6.9999999368031074E-001                  2.9803954940517638E-005                  2.7997020236474873E-001                  4.1193902129486480E-003                  1.2067031330276043E-003                  1.1203876416666498E-002                  2.5129237964844906E-003                  9.5710644087273664E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5893346770821676E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0181781562582612E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 9.9999666698064904E-001                  7.5678587369972372E-001                  5.9120868600105112E+000                  3.4696558486446165E+003                 -8.6399450381437699E+000                  4.1009460136462952E+000                  1.2382674350363115E+013                  3.4709442936950154E+001                  1.1348188795427496E+009                  1.2422794513589690E+000                  1.6037038662094513E-001                  7.0121341924031799E-001                  6.5335241881773476E-001                  8.5000496416597859E-001                  3.4057536524702937E+003                  6.3902196174322995E+001                  2.3764036975386482E-001                  2.3764036975198344E-001                  0.0000000000000000E+000                  5.6153803039594254E+002                  3.8489160846004665E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3441711061010833E-029                  0.0000000000000000E+000                  2.0194462106573530E+003                  6.9999999368031074E-001                  2.9803954940517638E-005                  2.7997020236474873E-001                  4.1193902129486480E-003                  1.2067031330276043E-003                  1.1203876416666498E-002                  2.5129237964844906E-003                  9.5710644087273664E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5842630522113632E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0066638442032547E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
